name	party	fj_avg	bc_avg
Soledad CABEZÓN RUIZ	Česká strana sociálně demokratická	0.953737	0.976321
Soledad CABEZÓN RUIZ	Citizens for European Development of Bulgaria	0.940972	0.969589
Soledad CABEZÓN RUIZ	Socialdemokratiet	0.940972	0.969589
Soledad CABEZÓN RUIZ	Nea Demokratia	0.939716	0.968921
Soledad CABEZÓN RUIZ	-1	0.937716	0.967857
Soledad CABEZÓN RUIZ	Moderaterna	0.937716	0.967857
Soledad CABEZÓN RUIZ	Österreichische Volkspartei	0.937716	0.967857
Soledad CABEZÓN RUIZ	Freie Demokratische Partei	0.937500	0.967742
Soledad CABEZÓN RUIZ	Christlich-Soziale Union in Bayern e.V.	0.934483	0.966132
Soledad CABEZÓN RUIZ	Mouvement Démocrate	0.934483	0.966132
Soledad CABEZÓN RUIZ	Partido Popular	0.934483	0.966132
Soledad CABEZÓN RUIZ	Partija 'VIENOTIBA'	0.934483	0.966132
Soledad CABEZÓN RUIZ	Platforma Obywatelska	0.934483	0.966132
Soledad CABEZÓN RUIZ	Slovenska demokratska stranka	0.931900	0.964750
Soledad CABEZÓN RUIZ	Izquierda Unida	0.931271	0.964413
Soledad CABEZÓN RUIZ	DIE LINKE.	0.931034	0.964286
Soledad CABEZÓN RUIZ	Kansallinen Kokoomus	0.931034	0.964286
Soledad CABEZÓN RUIZ	Democraten 66	0.928082	0.962700
Soledad CABEZÓN RUIZ	Fine Gael Party	0.928082	0.962700
Soledad CABEZÓN RUIZ	Arbetarepartiet- Socialdemokraterna	0.927835	0.962567
Richard CORBETT	Česká strana sociálně demokratická	0.982079	0.990958
Richard CORBETT	Nea Demokratia	0.974910	0.987296
Richard CORBETT	Slovenska demokratska stranka	0.960289	0.979742
Richard CORBETT	Partidul Naţional Liberal	0.956522	0.977778
Richard CORBETT	Citizens for European Development of Bulgaria	0.954861	0.976909
Richard CORBETT	-1	0.951557	0.975177
Richard CORBETT	Kansallinen Kokoomus	0.951557	0.975177
Richard CORBETT	Moderaterna	0.951557	0.975177
Richard CORBETT	Österreichische Volkspartei	0.951557	0.975177
Richard CORBETT	Freie Demokratische Partei	0.951389	0.975089
Richard CORBETT	Christlich-Soziale Union in Bayern e.V.	0.948276	0.973451
Richard CORBETT	Partido Popular	0.948276	0.973451
Richard CORBETT	Partija 'VIENOTIBA'	0.948276	0.973451
Richard CORBETT	Platforma Obywatelska	0.948276	0.973451
Richard CORBETT	Prawo i Sprawiedliwość	0.946429	0.972477
Richard CORBETT	Christlich Demokratische Union Deutschlands	0.945017	0.971731
Richard CORBETT	Democraten 66	0.941781	0.970018
Richard CORBETT	Fine Gael Party	0.941781	0.970018
Richard CORBETT	Arbetarepartiet- Socialdemokraterna	0.941581	0.969912
Richard CORBETT	Mouvement Démocrate	0.941581	0.969912
Soraya POST	Česká strana sociálně demokratická	0.978723	0.989247
Soraya POST	Nea Demokratia	0.971631	0.985612
Soraya POST	Moderaterna	0.968858	0.984183
Soraya POST	Freie Demokratische Partei	0.968750	0.984127
Soraya POST	Arbetarepartiet- Socialdemokraterna	0.965517	0.982456
Soraya POST	Christlich-Soziale Union in Bayern e.V.	0.965517	0.982456
Soraya POST	Partido Popular	0.965517	0.982456
Soraya POST	Partija 'VIENOTIBA'	0.965517	0.982456
Soraya POST	Platforma Obywatelska	0.965517	0.982456
Soraya POST	Citizens for European Development of Bulgaria	0.965398	0.982394
Soraya POST	-1	0.962069	0.980668
Soraya POST	Kansallinen Kokoomus	0.962069	0.980668
Soraya POST	Österreichische Volkspartei	0.962069	0.980668
Soraya POST	Democraten 66	0.958904	0.979021
Soraya POST	Fine Gael Party	0.958904	0.979021
Soraya POST	Mouvement Démocrate	0.958763	0.978947
Soraya POST	Socialdemokratiet	0.958621	0.978873
Soraya POST	Partit Nazzjonalista	0.955631	0.977312
Soraya POST	Christlich Demokratische Union Deutschlands	0.955479	0.977233
Soraya POST	United Kingdom Independence Party	0.952218	0.975524
Marc TARABELLA	Socialdemokratiet	0.975694	0.987698
Marc TARABELLA	-1	0.972318	0.985965
Marc TARABELLA	Moderaterna	0.972318	0.985965
Marc TARABELLA	Österreichische Volkspartei	0.972318	0.985965
Marc TARABELLA	Freie Demokratische Partei	0.972222	0.985915
Marc TARABELLA	Christlich-Soziale Union in Bayern e.V.	0.968966	0.984238
Marc TARABELLA	Mouvement Démocrate	0.968966	0.984238
Marc TARABELLA	Partija 'VIENOTIBA'	0.968966	0.984238
Marc TARABELLA	Platforma Obywatelska	0.968966	0.984238
Marc TARABELLA	Citizens for European Development of Bulgaria	0.968858	0.984183
Marc TARABELLA	DIE LINKE.	0.965517	0.982456
Marc TARABELLA	Kansallinen Kokoomus	0.965517	0.982456
Marc TARABELLA	Democraten 66	0.962329	0.980803
Marc TARABELLA	Arbetarepartiet- Socialdemokraterna	0.962199	0.980736
Marc TARABELLA	Partido Popular	0.962199	0.980736
Marc TARABELLA	Forza Italia	0.959044	0.979094
Marc TARABELLA	Partij van de Arbeid	0.959044	0.979094
Marc TARABELLA	Partit Nazzjonalista	0.959044	0.979094
Marc TARABELLA	Sozialdemokratische Partei Österreichs	0.959044	0.979094
Marc TARABELLA	Christlich Demokratische Union Deutschlands	0.958904	0.979021
Siôn SIMON	Česká strana sociálně demokratická	0.949640	0.974170
Siôn SIMON	Nea Demokratia	0.935484	0.966667
Siôn SIMON	Slovenska demokratska stranka	0.920578	0.958647
Siôn SIMON	Citizens for European Development of Bulgaria	0.916667	0.956522
Siôn SIMON	Partidul Naţional Liberal	0.916667	0.956522
Siôn SIMON	Socialdemokratiet	0.916667	0.956522
Siôn SIMON	-1	0.913495	0.954792
Siôn SIMON	DIE LINKE.	0.913495	0.954792
Siôn SIMON	Moderaterna	0.913495	0.954792
Siôn SIMON	Österreichische Volkspartei	0.913495	0.954792
Siôn SIMON	Freie Demokratische Partei	0.913194	0.954628
Siôn SIMON	Arbetarepartiet- Socialdemokraterna	0.910345	0.953069
Siôn SIMON	Christlich-Soziale Union in Bayern e.V.	0.910345	0.953069
Siôn SIMON	Mouvement Démocrate	0.910345	0.953069
Siôn SIMON	Partido Popular	0.910345	0.953069
Siôn SIMON	Partija 'VIENOTIBA'	0.910345	0.953069
Siôn SIMON	Platforma Obywatelska	0.910345	0.953069
Siôn SIMON	Izquierda Unida	0.907216	0.951351
Siôn SIMON	Prawo i Sprawiedliwość	0.907143	0.951311
Siôn SIMON	Kansallinen Kokoomus	0.906897	0.951175
Miroslav POCHE	Česká strana sociálně demokratická	0.982014	0.990926
Miroslav POCHE	Nea Demokratia	0.974820	0.987250
Miroslav POCHE	Slovenska demokratska stranka	0.960145	0.979667
Miroslav POCHE	Partidul Naţional Liberal	0.956364	0.977695
Miroslav POCHE	Citizens for European Development of Bulgaria	0.947917	0.973262
Miroslav POCHE	Prawo i Sprawiedliwość	0.946237	0.972376
Miroslav POCHE	-1	0.944637	0.971530
Miroslav POCHE	Kansallinen Kokoomus	0.944637	0.971530
Miroslav POCHE	Moderaterna	0.944637	0.971530
Miroslav POCHE	Österreichische Volkspartei	0.944637	0.971530
Miroslav POCHE	Freie Demokratische Partei	0.944444	0.971429
Miroslav POCHE	Christlich-Soziale Union in Bayern e.V.	0.941379	0.969805
Miroslav POCHE	Partido Popular	0.941379	0.969805
Miroslav POCHE	Partija 'VIENOTIBA'	0.941379	0.969805
Miroslav POCHE	Platforma Obywatelska	0.941379	0.969805
Miroslav POCHE	Christlich Demokratische Union Deutschlands	0.938144	0.968085
Miroslav POCHE	Lega Nord	0.937931	0.967972
Miroslav POCHE	Democraten 66	0.934932	0.966372
Miroslav POCHE	Fine Gael Party	0.934932	0.966372
Miroslav POCHE	United Kingdom Independence Party	0.934932	0.966372
Carlos ZORRINHO	Česká strana sociálně demokratická	0.967857	0.983666
Carlos ZORRINHO	Nea Demokratia	0.960714	0.979964
Carlos ZORRINHO	Citizens for European Development of Bulgaria	0.947917	0.973262
Carlos ZORRINHO	Slovenska demokratska stranka	0.946043	0.972274
Carlos ZORRINHO	-1	0.944637	0.971530
Carlos ZORRINHO	Kansallinen Kokoomus	0.944637	0.971530
Carlos ZORRINHO	Moderaterna	0.944637	0.971530
Carlos ZORRINHO	Österreichische Volkspartei	0.944637	0.971530
Carlos ZORRINHO	Partidul Naţional Liberal	0.942238	0.970260
Carlos ZORRINHO	Christlich-Soziale Union in Bayern e.V.	0.941379	0.969805
Carlos ZORRINHO	Partido Popular	0.941379	0.969805
Carlos ZORRINHO	Partija 'VIENOTIBA'	0.941379	0.969805
Carlos ZORRINHO	Platforma Obywatelska	0.941379	0.969805
Carlos ZORRINHO	Christlich Demokratische Union Deutschlands	0.938144	0.968085
Carlos ZORRINHO	Freie Demokratische Partei	0.937716	0.967857
Carlos ZORRINHO	Democraten 66	0.934932	0.966372
Carlos ZORRINHO	Fine Gael Party	0.934932	0.966372
Carlos ZORRINHO	Arbetarepartiet- Socialdemokraterna	0.934708	0.966252
Carlos ZORRINHO	Mouvement Démocrate	0.934708	0.966252
Carlos ZORRINHO	Socialdemokratiet	0.934483	0.966132
Agnes JONGERIUS	Partij van de Arbeid	1.000000	1.000000
Agnes JONGERIUS	Labour Party	0.989865	0.994907
Agnes JONGERIUS	Bündnis 90/Die Grünen	0.989831	0.994889
Agnes JONGERIUS	Green Party	0.989831	0.994889
Agnes JONGERIUS	Die Grünen - Die Grüne Alternative	0.986532	0.993220
Agnes JONGERIUS	Sozialdemokratische Partei Deutschlands	0.986486	0.993197
Agnes JONGERIUS	Forza Italia	0.986441	0.993174
Agnes JONGERIUS	Sozialdemokratische Partei Österreichs	0.986441	0.993174
Agnes JONGERIUS	Independent	0.983221	0.991540
Agnes JONGERIUS	Les Républicains	0.983221	0.991540
Agnes JONGERIUS	Partido Socialista Obrero Espanol	0.983221	0.991540
Agnes JONGERIUS	Parti socialiste	0.983108	0.991482
Agnes JONGERIUS	Sinn Féin	0.983108	0.991482
Agnes JONGERIUS	Movimento 5 Stelle	0.979866	0.989831
Agnes JONGERIUS	Partito Democratico	0.979866	0.989831
Agnes JONGERIUS	Christen Democratisch Appel	0.979798	0.989796
Agnes JONGERIUS	Europe Écologie	0.979798	0.989796
Agnes JONGERIUS	Partit Nazzjonalista	0.979730	0.989761
Agnes JONGERIUS	-1	0.979592	0.989691
Agnes JONGERIUS	Moderaterna	0.979592	0.989691
Mary HONEYBALL	-1	0.986159	0.993031
Mary HONEYBALL	Österreichische Volkspartei	0.986159	0.993031
Mary HONEYBALL	Freie Demokratische Partei	0.986111	0.993007
Mary HONEYBALL	Christlich-Soziale Union in Bayern e.V.	0.982759	0.991304
Mary HONEYBALL	Partija 'VIENOTIBA'	0.982759	0.991304
Mary HONEYBALL	Platforma Obywatelska	0.982759	0.991304
Mary HONEYBALL	Citizens for European Development of Bulgaria	0.982699	0.991274
Mary HONEYBALL	Socialdemokratiet	0.982699	0.991274
Mary HONEYBALL	Kansallinen Kokoomus	0.979310	0.989547
Mary HONEYBALL	Moderaterna	0.979310	0.989547
Mary HONEYBALL	Democraten 66	0.976027	0.987868
Mary HONEYBALL	Arbetarepartiet- Socialdemokraterna	0.975945	0.987826
Mary HONEYBALL	Mouvement Démocrate	0.975945	0.987826
Mary HONEYBALL	Partido Popular	0.975945	0.987826
Mary HONEYBALL	Partit Nazzjonalista	0.972696	0.986159
Mary HONEYBALL	Sozialdemokratische Partei Österreichs	0.972696	0.986159
Mary HONEYBALL	Christlich Demokratische Union Deutschlands	0.972603	0.986111
Mary HONEYBALL	Bündnis 90/Die Grünen	0.969388	0.984456
Mary HONEYBALL	Sinn Féin	0.969388	0.984456
Mary HONEYBALL	Sozialdemokratische Partei Deutschlands	0.966102	0.982759
Kathleen VAN BREMPT	Socialdemokratiet	0.986111	0.993007
Kathleen VAN BREMPT	-1	0.982699	0.991274
Kathleen VAN BREMPT	Österreichische Volkspartei	0.982699	0.991274
Kathleen VAN BREMPT	Christlich-Soziale Union in Bayern e.V.	0.979310	0.989547
Kathleen VAN BREMPT	Mouvement Démocrate	0.979310	0.989547
Kathleen VAN BREMPT	Partija 'VIENOTIBA'	0.979310	0.989547
Kathleen VAN BREMPT	Platforma Obywatelska	0.979310	0.989547
Kathleen VAN BREMPT	Citizens for European Development of Bulgaria	0.979239	0.989510
Kathleen VAN BREMPT	Kansallinen Kokoomus	0.975862	0.987784
Kathleen VAN BREMPT	Moderaterna	0.975862	0.987784
Kathleen VAN BREMPT	Freie Demokratische Partei	0.975779	0.987741
Kathleen VAN BREMPT	Democraten 66	0.972603	0.986111
Kathleen VAN BREMPT	Arbetarepartiet- Socialdemokraterna	0.972509	0.986063
Kathleen VAN BREMPT	Partido Popular	0.972509	0.986063
Kathleen VAN BREMPT	Partit Nazzjonalista	0.969283	0.984402
Kathleen VAN BREMPT	Sozialdemokratische Partei Österreichs	0.969283	0.984402
Kathleen VAN BREMPT	Christlich Demokratische Union Deutschlands	0.969178	0.984348
Kathleen VAN BREMPT	Izquierda Unida	0.969178	0.984348
Kathleen VAN BREMPT	Bündnis 90/Die Grünen	0.965986	0.982699
Kathleen VAN BREMPT	Green Party	0.965986	0.982699
Jeppe KOFOD	Socialdemokratiet	0.993056	0.996516
Jeppe KOFOD	-1	0.989619	0.994783
Jeppe KOFOD	Österreichische Volkspartei	0.989619	0.994783
Jeppe KOFOD	Christlich-Soziale Union in Bayern e.V.	0.986207	0.993056
Jeppe KOFOD	Mouvement Démocrate	0.986207	0.993056
Jeppe KOFOD	Partija 'VIENOTIBA'	0.986207	0.993056
Jeppe KOFOD	Platforma Obywatelska	0.986207	0.993056
Jeppe KOFOD	Citizens for European Development of Bulgaria	0.986159	0.993031
Jeppe KOFOD	Kansallinen Kokoomus	0.982759	0.991304
Jeppe KOFOD	Moderaterna	0.982759	0.991304
Jeppe KOFOD	Democraten 66	0.979452	0.989619
Jeppe KOFOD	Arbetarepartiet- Socialdemokraterna	0.979381	0.989583
Jeppe KOFOD	Partido Popular	0.979381	0.989583
Jeppe KOFOD	Partit Nazzjonalista	0.976109	0.987910
Jeppe KOFOD	Sozialdemokratische Partei Österreichs	0.976109	0.987910
Jeppe KOFOD	Christlich Demokratische Union Deutschlands	0.976027	0.987868
Jeppe KOFOD	Izquierda Unida	0.976027	0.987868
Jeppe KOFOD	Freie Demokratische Partei	0.975862	0.987784
Jeppe KOFOD	Bündnis 90/Die Grünen	0.972789	0.986207
Jeppe KOFOD	Green Party	0.972789	0.986207
Tanja FAJON	Citizens for European Development of Bulgaria	0.989583	0.994764
Tanja FAJON	-1	0.986159	0.993031
Tanja FAJON	Moderaterna	0.986159	0.993031
Tanja FAJON	Österreichische Volkspartei	0.986159	0.993031
Tanja FAJON	Christlich-Soziale Union in Bayern e.V.	0.982759	0.991304
Tanja FAJON	Partido Popular	0.982759	0.991304
Tanja FAJON	Partija 'VIENOTIBA'	0.982759	0.991304
Tanja FAJON	Platforma Obywatelska	0.982759	0.991304
Tanja FAJON	Kansallinen Kokoomus	0.979310	0.989547
Tanja FAJON	Democraten 66	0.976027	0.987868
Tanja FAJON	Arbetarepartiet- Socialdemokraterna	0.975945	0.987826
Tanja FAJON	Mouvement Démocrate	0.975945	0.987826
Tanja FAJON	Socialdemokratiet	0.975862	0.987784
Tanja FAJON	Forza Italia	0.972696	0.986159
Tanja FAJON	Partij van de Arbeid	0.972696	0.986159
Tanja FAJON	Partit Nazzjonalista	0.972696	0.986159
Tanja FAJON	Sozialdemokratische Partei Österreichs	0.972696	0.986159
Tanja FAJON	Christlich Demokratische Union Deutschlands	0.972603	0.986111
Tanja FAJON	Freie Demokratische Partei	0.972414	0.986014
Tanja FAJON	Bündnis 90/Die Grünen	0.969388	0.984456
Claude MORAES	Fine Gael Party	0.976027	0.987868
Claude MORAES	Christen Democratisch Appel	0.966102	0.982759
Claude MORAES	Europe Écologie	0.966102	0.982759
Claude MORAES	Sozialdemokratische Partei Deutschlands	0.966102	0.982759
Claude MORAES	DIE LINKE.	0.965753	0.982578
Claude MORAES	Labour Party	0.962838	0.981067
Claude MORAES	Bündnis 90/Die Grünen	0.962712	0.981002
Claude MORAES	Parti socialiste	0.962712	0.981002
Claude MORAES	Sinn Féin	0.962712	0.981002
Claude MORAES	Die Grünen - Die Grüne Alternative	0.959596	0.979381
Claude MORAES	Movimento 5 Stelle	0.959596	0.979381
Claude MORAES	Front de Gauche	0.959459	0.979310
Claude MORAES	Partij van de Arbeid	0.959322	0.979239
Claude MORAES	Sozialdemokratische Partei Österreichs	0.959322	0.979239
Claude MORAES	Izquierda Unida	0.959184	0.979167
Claude MORAES	Independent	0.956376	0.977702
Claude MORAES	Les Républicains	0.956376	0.977702
Claude MORAES	Partido Socialista Obrero Espanol	0.956376	0.977702
Claude MORAES	Green Party	0.956081	0.977547
Claude MORAES	Democraten 66	0.955932	0.977470
Helga TRÜPEL	Socialdemokratiet	0.875000	0.933333
Helga TRÜPEL	-1	0.871972	0.931608
Helga TRÜPEL	DIE LINKE.	0.871972	0.931608
Helga TRÜPEL	Moderaterna	0.871972	0.931608
Helga TRÜPEL	Österreichische Volkspartei	0.871972	0.931608
Helga TRÜPEL	Arbetarepartiet- Socialdemokraterna	0.868966	0.929889
Helga TRÜPEL	Christlich-Soziale Union in Bayern e.V.	0.868966	0.929889
Helga TRÜPEL	Mouvement Démocrate	0.868966	0.929889
Helga TRÜPEL	Partija 'VIENOTIBA'	0.868966	0.929889
Helga TRÜPEL	Platforma Obywatelska	0.868966	0.929889
Helga TRÜPEL	Citizens for European Development of Bulgaria	0.868512	0.929630
Helga TRÜPEL	Kansallinen Kokoomus	0.865517	0.927911
Helga TRÜPEL	Democraten 66	0.863014	0.926471
Helga TRÜPEL	Partido Popular	0.862543	0.926199
Helga TRÜPEL	Forza Italia	0.860068	0.924771
Helga TRÜPEL	Partij van de Arbeid	0.860068	0.924771
Helga TRÜPEL	Partit Nazzjonalista	0.860068	0.924771
Helga TRÜPEL	Sozialdemokratische Partei Österreichs	0.860068	0.924771
Helga TRÜPEL	Christlich Demokratische Union Deutschlands	0.859589	0.924494
Helga TRÜPEL	Izquierda Unida	0.859589	0.924494
Laura FERRARA	Movimento 5 Stelle	0.905724	0.950530
Laura FERRARA	Front de Gauche	0.905405	0.950355
Laura FERRARA	Conservative Party	0.902357	0.948673
Laura FERRARA	Partito Democratico	0.899329	0.946996
Laura FERRARA	Europe Écologie	0.898990	0.946809
Laura FERRARA	Partit Nazzjonalista	0.898649	0.946619
Laura FERRARA	Lega Nord	0.897959	0.946237
Laura FERRARA	Independent	0.896321	0.945326
Laura FERRARA	Les Républicains	0.896321	0.945326
Laura FERRARA	Partido Socialista Obrero Espanol	0.896321	0.945326
Laura FERRARA	Labour Party	0.895973	0.945133
Laura FERRARA	United Kingdom Independence Party	0.895270	0.944742
Laura FERRARA	Front national	0.893836	0.943942
Laura FERRARA	Die Grünen - Die Grüne Alternative	0.892977	0.943463
Laura FERRARA	Sozialdemokratische Partei Deutschlands	0.892617	0.943262
Laura FERRARA	Forza Italia	0.892256	0.943060
Laura FERRARA	Partij van de Arbeid	0.892256	0.943060
Laura FERRARA	Sozialdemokratische Partei Österreichs	0.892256	0.943060
Laura FERRARA	Moderaterna	0.891525	0.942652
Laura FERRARA	Bündnis 90/Die Grünen	0.889262	0.941385
Cornelia ERNST	DIE LINKE.	0.972318	0.985965
Cornelia ERNST	Izquierda Unida	0.958904	0.979021
Cornelia ERNST	Bündnis 90/Die Grünen	0.955782	0.977391
Cornelia ERNST	Parti socialiste	0.955782	0.977391
Cornelia ERNST	Sinn Féin	0.955782	0.977391
Cornelia ERNST	Europe Écologie	0.952542	0.975694
Cornelia ERNST	Front de Gauche	0.952542	0.975694
Cornelia ERNST	PODEMOS	0.952542	0.975694
Cornelia ERNST	Sozialdemokratische Partei Deutschlands	0.952542	0.975694
Cornelia ERNST	Partij van de Arbeid	0.952381	0.975610
Cornelia ERNST	Sozialdemokratische Partei Österreichs	0.952381	0.975610
Cornelia ERNST	Labour Party	0.949324	0.974003
Cornelia ERNST	Green Party	0.949153	0.973913
Cornelia ERNST	Die Grünen - Die Grüne Alternative	0.946128	0.972318
Cornelia ERNST	Movimento 5 Stelle	0.946128	0.972318
Cornelia ERNST	Christen Democratisch Appel	0.945946	0.972222
Cornelia ERNST	Independent	0.942953	0.970639
Cornelia ERNST	Les Républicains	0.942953	0.970639
Cornelia ERNST	Partido Socialista Obrero Espanol	0.942953	0.970639
Cornelia ERNST	Democraten 66	0.942373	0.970332
Max ANDERSSON	Arbetarepartiet- Socialdemokraterna	0.989655	0.994801
Max ANDERSSON	Christlich-Soziale Union in Bayern e.V.	0.989655	0.994801
Max ANDERSSON	Partija 'VIENOTIBA'	0.989655	0.994801
Max ANDERSSON	Platforma Obywatelska	0.989655	0.994801
Max ANDERSSON	Socialdemokratiet	0.989619	0.994783
Max ANDERSSON	-1	0.986207	0.993056
Max ANDERSSON	Kansallinen Kokoomus	0.986207	0.993056
Max ANDERSSON	Moderaterna	0.986207	0.993056
Max ANDERSSON	Österreichische Volkspartei	0.986207	0.993056
Max ANDERSSON	Democraten 66	0.982877	0.991364
Max ANDERSSON	Mouvement Démocrate	0.982818	0.991334
Max ANDERSSON	Partido Popular	0.982818	0.991334
Max ANDERSSON	Citizens for European Development of Bulgaria	0.982759	0.991304
Max ANDERSSON	Partit Nazzjonalista	0.979522	0.989655
Max ANDERSSON	Christlich Demokratische Union Deutschlands	0.979452	0.989619
Max ANDERSSON	Freie Demokratische Partei	0.979310	0.989547
Max ANDERSSON	Sozialdemokratische Partei Deutschlands	0.972881	0.986254
Max ANDERSSON	Sozialdemokratische Partei Österreichs	0.972789	0.986207
Max ANDERSSON	Conservative Party	0.969595	0.984563
Max ANDERSSON	Labour Party	0.969595	0.984563
Martin SONNEBORN	Socialdemokratiet	0.861111	0.925373
Martin SONNEBORN	-1	0.858131	0.923650
Martin SONNEBORN	DIE LINKE.	0.858131	0.923650
Martin SONNEBORN	Moderaterna	0.858131	0.923650
Martin SONNEBORN	Österreichische Volkspartei	0.858131	0.923650
Martin SONNEBORN	Arbetarepartiet- Socialdemokraterna	0.855172	0.921933
Martin SONNEBORN	Christlich-Soziale Union in Bayern e.V.	0.855172	0.921933
Martin SONNEBORN	Mouvement Démocrate	0.855172	0.921933
Martin SONNEBORN	Partija 'VIENOTIBA'	0.855172	0.921933
Martin SONNEBORN	Platforma Obywatelska	0.855172	0.921933
Martin SONNEBORN	Citizens for European Development of Bulgaria	0.854671	0.921642
Martin SONNEBORN	Kansallinen Kokoomus	0.851724	0.919926
Martin SONNEBORN	Democraten 66	0.849315	0.918519
Martin SONNEBORN	Partido Popular	0.848797	0.918216
Martin SONNEBORN	Forza Italia	0.846416	0.916821
Martin SONNEBORN	Partij van de Arbeid	0.846416	0.916821
Martin SONNEBORN	Partit Nazzjonalista	0.846416	0.916821
Martin SONNEBORN	Sozialdemokratische Partei Österreichs	0.846416	0.916821
Martin SONNEBORN	Christlich Demokratische Union Deutschlands	0.845890	0.916512
Martin SONNEBORN	Izquierda Unida	0.845890	0.916512
Alyn SMITH	Conservative Party	0.989865	0.994907
Alyn SMITH	Labour Party	0.989865	0.994907
Alyn SMITH	Die Grünen - Die Grüne Alternative	0.986532	0.993220
Alyn SMITH	Partito Democratico	0.986532	0.993220
Alyn SMITH	Sozialdemokratische Partei Deutschlands	0.986486	0.993197
Alyn SMITH	Partit Nazzjonalista	0.986441	0.993174
Alyn SMITH	Sozialdemokratische Partei Österreichs	0.986441	0.993174
