name	party	fj_avg	bc_avg
Ilhan KYUCHYUK	Slovenska demokratska stranka	0.935018	0.966418
Ilhan KYUCHYUK	Kansallinen Kokoomus	0.934028	0.965889
Ilhan KYUCHYUK	Socialdemokratiet	0.934028	0.965889
Ilhan KYUCHYUK	Arbetarepartiet- Socialdemokraterna	0.930796	0.964158
Ilhan KYUCHYUK	Democraten 66	0.927586	0.962433
Ilhan KYUCHYUK	Partija 'VIENOTIBA'	0.927586	0.962433
Ilhan KYUCHYUK	Platforma Obywatelska	0.927586	0.962433
Ilhan KYUCHYUK	Green Party	0.924138	0.960573
Ilhan KYUCHYUK	Sozialdemokratische Partei Österreichs	0.924138	0.960573
Ilhan KYUCHYUK	Partit Nazzjonalista	0.923875	0.960432
Ilhan KYUCHYUK	Fine Gael Party	0.921233	0.959002
Ilhan KYUCHYUK	Mouvement Démocrate	0.920962	0.958855
Ilhan KYUCHYUK	Partido Popular	0.920962	0.958855
Sajjad KARIM	Conservative Party	0.993220	0.996599
Sajjad KARIM	Labour Party	0.993220	0.996599
Sajjad KARIM	United Kingdom Independence Party	0.986532	0.993220
Sajjad KARIM	Bündnis 90/Die Grünen	0.986486	0.993197
Sajjad KARIM	Christlich Demokratische Union Deutschlands	0.986441	0.993174
Sajjad KARIM	Österreichische Volkspartei	0.986441	0.993174
Sajjad KARIM	Independent	0.983221	0.991540
Sajjad KARIM	Les Républicains	0.983221	0.991540
Sajjad KARIM	Partido Socialista Obrero Espanol	0.983221	0.991540
Sajjad KARIM	Partito Democratico	0.983221	0.991540
Sajjad KARIM	-1	0.983165	0.991511
Sajjad KARIM	Die Grünen - Die Grüne Alternative	0.983165	0.991511
Sajjad KARIM	Partij van de Arbeid	0.983108	0.991482
Sajjad KARIM	Sozialdemokratische Partei Deutschlands	0.983108	0.991482
Sajjad KARIM	Democraten 66	0.982993	0.991424
Sajjad KARIM	Mouvement Démocrate	0.982993	0.991424
Sajjad KARIM	Partija 'VIENOTIBA'	0.982993	0.991424
Sajjad KARIM	Platforma Obywatelska	0.982993	0.991424
Sajjad KARIM	Christen Democratisch Appel	0.979730	0.989761
Sajjad KARIM	Parti socialiste	0.979730	0.989761
Marian HARKIN	Mouvement Démocrate	0.993151	0.996564
Marian HARKIN	Österreichische Volkspartei	0.989796	0.994872
Marian HARKIN	Green Party	0.989726	0.994836
Marian HARKIN	Sozialdemokratische Partei Österreichs	0.989726	0.994836
Marian HARKIN	Die Grünen - Die Grüne Alternative	0.986486	0.993197
Marian HARKIN	Democraten 66	0.986348	0.993127
Marian HARKIN	Partija 'VIENOTIBA'	0.986348	0.993127
Marian HARKIN	Platforma Obywatelska	0.986348	0.993127
Marian HARKIN	Christlich-Soziale Union in Bayern e.V.	0.986301	0.993103
Marian HARKIN	United Kingdom Independence Party	0.983165	0.991511
Marian HARKIN	Bündnis 90/Die Grünen	0.983108	0.991482
Marian HARKIN	Conservative Party	0.983108	0.991482
Marian HARKIN	Labour Party	0.983108	0.991482
Marian HARKIN	Christen Democratisch Appel	0.983051	0.991453
Marian HARKIN	Christlich Demokratische Union Deutschlands	0.983051	0.991453
Marian HARKIN	Parti socialiste	0.983051	0.991453
Marian HARKIN	Sinn Féin	0.983051	0.991453
Marian HARKIN	Partit Nazzjonalista	0.982877	0.991364
Marian HARKIN	Independent	0.979866	0.989831
Marian HARKIN	Les Républicains	0.979866	0.989831
Josef WEIDENHOLZER	Green Party	0.996540	0.998267
Josef WEIDENHOLZER	Sozialdemokratische Partei Österreichs	0.996540	0.998267
Josef WEIDENHOLZER	Democraten 66	0.993103	0.996540
Josef WEIDENHOLZER	Mouvement Démocrate	0.993103	0.996540
Josef WEIDENHOLZER	Partija 'VIENOTIBA'	0.993103	0.996540
Josef WEIDENHOLZER	Platforma Obywatelska	0.993103	0.996540
Josef WEIDENHOLZER	Christlich-Soziale Union in Bayern e.V.	0.993080	0.996528
Josef WEIDENHOLZER	Partit Nazzjonalista	0.989619	0.994783
Josef WEIDENHOLZER	Kansallinen Kokoomus	0.986207	0.993056
Josef WEIDENHOLZER	Socialdemokratiet	0.986207	0.993056
Josef WEIDENHOLZER	Österreichische Volkspartei	0.982935	0.991394
Josef WEIDENHOLZER	Arbetarepartiet- Socialdemokraterna	0.982818	0.991334
Josef WEIDENHOLZER	Sozialdemokratische Partei Deutschlands	0.979592	0.989691
Josef WEIDENHOLZER	Europe Écologie	0.979522	0.989655
Josef WEIDENHOLZER	Partido Popular	0.979452	0.989619
Josef WEIDENHOLZER	Bündnis 90/Die Grünen	0.976271	0.987993
Josef WEIDENHOLZER	Labour Party	0.976271	0.987993
Josef WEIDENHOLZER	Christen Democratisch Appel	0.976190	0.987952
Josef WEIDENHOLZER	Christlich Demokratische Union Deutschlands	0.976190	0.987952
Josef WEIDENHOLZER	Parti socialiste	0.976190	0.987952
Catherine BEARDER	Democraten 66	1.000000	1.000000
Catherine BEARDER	Partija 'VIENOTIBA'	1.000000	1.000000
Catherine BEARDER	Platforma Obywatelska	1.000000	1.000000
Catherine BEARDER	Green Party	0.996552	0.998273
Catherine BEARDER	Sozialdemokratische Partei Österreichs	0.996552	0.998273
Catherine BEARDER	Mouvement Démocrate	0.993127	0.996552
Catherine BEARDER	Christlich-Soziale Union in Bayern e.V.	0.993103	0.996540
Catherine BEARDER	Kansallinen Kokoomus	0.993103	0.996540
Catherine BEARDER	Socialdemokratiet	0.993103	0.996540
Catherine BEARDER	Arbetarepartiet- Socialdemokraterna	0.989691	0.994819
Catherine BEARDER	Partit Nazzjonalista	0.989655	0.994801
Catherine BEARDER	Sozialdemokratische Partei Deutschlands	0.986395	0.993151
Catherine BEARDER	Bündnis 90/Die Grünen	0.983051	0.991453
Catherine BEARDER	Labour Party	0.983051	0.991453
Catherine BEARDER	Christlich Demokratische Union Deutschlands	0.982993	0.991424
Catherine BEARDER	Österreichische Volkspartei	0.982993	0.991424
Catherine BEARDER	-1	0.979730	0.989761
Catherine BEARDER	Forza Italia	0.979661	0.989726
Catherine BEARDER	Partij van de Arbeid	0.979661	0.989726
Catherine BEARDER	Partido Popular	0.979522	0.989655
Eugen FREUND	Green Party	1.000000	1.000000
Eugen FREUND	Sozialdemokratische Partei Österreichs	1.000000	1.000000
Eugen FREUND	Democraten 66	0.996552	0.998273
Eugen FREUND	Mouvement Démocrate	0.996552	0.998273
Eugen FREUND	Partija 'VIENOTIBA'	0.996552	0.998273
Eugen FREUND	Platforma Obywatelska	0.996552	0.998273
Eugen FREUND	Christlich-Soziale Union in Bayern e.V.	0.996540	0.998267
Eugen FREUND	Partit Nazzjonalista	0.993080	0.996528
Eugen FREUND	Kansallinen Kokoomus	0.989655	0.994801
Eugen FREUND	Socialdemokratiet	0.989655	0.994801
Eugen FREUND	Österreichische Volkspartei	0.986348	0.993127
Eugen FREUND	Arbetarepartiet- Socialdemokraterna	0.986254	0.993080
Eugen FREUND	Sozialdemokratische Partei Deutschlands	0.982993	0.991424
Eugen FREUND	Partido Popular	0.982877	0.991364
Eugen FREUND	Bündnis 90/Die Grünen	0.979661	0.989726
Eugen FREUND	Labour Party	0.979661	0.989726
Eugen FREUND	Christen Democratisch Appel	0.979592	0.989691
Eugen FREUND	Christlich Demokratische Union Deutschlands	0.979592	0.989691
Eugen FREUND	Parti socialiste	0.979592	0.989691
Eugen FREUND	-1	0.976351	0.988034
Ana GOMES	Sozialdemokratische Partei Deutschlands	0.993197	0.996587
Ana GOMES	Democraten 66	0.993151	0.996564
Ana GOMES	Partija 'VIENOTIBA'	0.993151	0.996564
Ana GOMES	Platforma Obywatelska	0.993151	0.996564
Ana GOMES	Bündnis 90/Die Grünen	0.989831	0.994889
Ana GOMES	Christlich Demokratische Union Deutschlands	0.989796	0.994872
Ana GOMES	Arbetarepartiet- Socialdemokraterna	0.989726	0.994836
Ana GOMES	Green Party	0.989726	0.994836
Ana GOMES	Sozialdemokratische Partei Österreichs	0.989726	0.994836
Ana GOMES	-1	0.986486	0.993197
Ana GOMES	Partij van de Arbeid	0.986441	0.993174
Ana GOMES	Mouvement Démocrate	0.986348	0.993127
Ana GOMES	Partido Popular	0.986348	0.993127
Ana GOMES	Christlich-Soziale Union in Bayern e.V.	0.986301	0.993103
Ana GOMES	Kansallinen Kokoomus	0.986301	0.993103
Ana GOMES	Socialdemokratiet	0.986301	0.993103
Ana GOMES	Labour Party	0.983108	0.991482
Ana GOMES	Christen Democratisch Appel	0.983051	0.991453
Ana GOMES	Parti socialiste	0.983051	0.991453
Ana GOMES	Österreichische Volkspartei	0.983051	0.991453
Marielle de SARNEZ	Freie Demokratische Partei	0.975265	0.987478
Marielle de SARNEZ	Moderaterna	0.971731	0.985663
Marielle de SARNEZ	Nea Demokratia	0.971429	0.985507
Marielle de SARNEZ	Citizens for European Development of Bulgaria	0.968085	0.983784
Marielle de SARNEZ	Česká strana sociálně demokratická	0.961268	0.980251
Marielle de SARNEZ	Mouvement Démocrate	0.955172	0.977072
Marielle de SARNEZ	Kansallinen Kokoomus	0.955017	0.976991
Marielle de SARNEZ	Socialdemokratiet	0.955017	0.976991
Marielle de SARNEZ	Green Party	0.951724	0.975265
Marielle de SARNEZ	Sozialdemokratische Partei Österreichs	0.951724	0.975265
Marielle de SARNEZ	Partit Nazzjonalista	0.951557	0.975177
Marielle de SARNEZ	Democraten 66	0.948454	0.973545
Marielle de SARNEZ	Partido Popular	0.948454	0.973545
Marielle de SARNEZ	Partija 'VIENOTIBA'	0.948454	0.973545
Marielle de SARNEZ	Platforma Obywatelska	0.948454	0.973545
Marielle de SARNEZ	Christlich-Soziale Union in Bayern e.V.	0.948276	0.973451
Marielle de SARNEZ	Prawo i Sprawiedliwość	0.946809	0.972678
Marielle de SARNEZ	Partidul Naţional Liberal	0.946237	0.972376
Marielle de SARNEZ	Christen Democratisch Appel	0.945392	0.971930
Marielle de SARNEZ	Christlich Demokratische Union Deutschlands	0.945392	0.971930
Gianni PITTELLA	PODEMOS	0.989831	0.994889
Gianni PITTELLA	Izquierda Unida	0.983051	0.991453
Gianni PITTELLA	Independent	0.979866	0.989831
Gianni PITTELLA	Partido Socialista Obrero Espanol	0.979866	0.989831
Gianni PITTELLA	Partito Democratico	0.979866	0.989831
Gianni PITTELLA	Movimento 5 Stelle	0.979798	0.989796
Gianni PITTELLA	DIE LINKE.	0.976190	0.987952
Gianni PITTELLA	Les Républicains	0.973244	0.986441
Gianni PITTELLA	-1	0.973154	0.986395
Gianni PITTELLA	Die Grünen - Die Grüne Alternative	0.973154	0.986395
Gianni PITTELLA	Forza Italia	0.973064	0.986348
Gianni PITTELLA	Front de Gauche	0.973064	0.986348
Gianni PITTELLA	Partij van de Arbeid	0.973064	0.986348
Gianni PITTELLA	United Kingdom Independence Party	0.969900	0.984720
Gianni PITTELLA	Bündnis 90/Die Grünen	0.969799	0.984668
Gianni PITTELLA	Conservative Party	0.969799	0.984668
Gianni PITTELLA	Labour Party	0.969799	0.984668
Gianni PITTELLA	Christen Democratisch Appel	0.969697	0.984615
Gianni PITTELLA	Christlich Demokratische Union Deutschlands	0.969697	0.984615
Gianni PITTELLA	Sinn Féin	0.969697	0.984615
Manfred WEBER	Christlich-Soziale Union in Bayern e.V.	1.000000	1.000000
Manfred WEBER	Green Party	0.996540	0.998267
Manfred WEBER	Sozialdemokratische Partei Österreichs	0.996540	0.998267
Manfred WEBER	Partit Nazzjonalista	0.996528	0.998261
Manfred WEBER	Democraten 66	0.993103	0.996540
Manfred WEBER	Mouvement Démocrate	0.993103	0.996540
Manfred WEBER	Partija 'VIENOTIBA'	0.993103	0.996540
Manfred WEBER	Platforma Obywatelska	0.993103	0.996540
Manfred WEBER	Kansallinen Kokoomus	0.986207	0.993056
Manfred WEBER	Socialdemokratiet	0.986207	0.993056
Manfred WEBER	Österreichische Volkspartei	0.982935	0.991394
Manfred WEBER	Arbetarepartiet- Socialdemokraterna	0.982818	0.991334
Manfred WEBER	Forza Italia	0.979592	0.989691
Manfred WEBER	Partij van de Arbeid	0.979592	0.989691
Manfred WEBER	Sozialdemokratische Partei Deutschlands	0.979592	0.989691
Manfred WEBER	Partido Popular	0.979452	0.989619
Manfred WEBER	Bündnis 90/Die Grünen	0.976271	0.987993
Manfred WEBER	Labour Party	0.976271	0.987993
Manfred WEBER	Christen Democratisch Appel	0.976190	0.987952
Manfred WEBER	Christlich Demokratische Union Deutschlands	0.976190	0.987952
Jan Philipp ALBRECHT	Democraten 66	0.993103	0.996540
Jan Philipp ALBRECHT	Partija 'VIENOTIBA'	0.993103	0.996540
Jan Philipp ALBRECHT	Platforma Obywatelska	0.993103	0.996540
Jan Philipp ALBRECHT	Arbetarepartiet- Socialdemokraterna	0.989655	0.994801
Jan Philipp ALBRECHT	Green Party	0.989655	0.994801
Jan Philipp ALBRECHT	Sozialdemokratische Partei Österreichs	0.989655	0.994801
Jan Philipp ALBRECHT	Mouvement Démocrate	0.986254	0.993080
Jan Philipp ALBRECHT	Christlich-Soziale Union in Bayern e.V.	0.986207	0.993056
Jan Philipp ALBRECHT	Kansallinen Kokoomus	0.986207	0.993056
Jan Philipp ALBRECHT	Socialdemokratiet	0.986207	0.993056
Jan Philipp ALBRECHT	Partit Nazzjonalista	0.982759	0.991304
Jan Philipp ALBRECHT	Sozialdemokratische Partei Deutschlands	0.979592	0.989691
Jan Philipp ALBRECHT	Bündnis 90/Die Grünen	0.976271	0.987993
Jan Philipp ALBRECHT	Labour Party	0.976271	0.987993
Jan Philipp ALBRECHT	Christlich Demokratische Union Deutschlands	0.976190	0.987952
Jan Philipp ALBRECHT	Österreichische Volkspartei	0.976190	0.987952
Jan Philipp ALBRECHT	-1	0.972973	0.986301
Jan Philipp ALBRECHT	Forza Italia	0.972881	0.986254
Jan Philipp ALBRECHT	Partij van de Arbeid	0.972881	0.986254
Jan Philipp ALBRECHT	Europe Écologie	0.972789	0.986207
Frédérique RIES	Nea Demokratia	0.971119	0.985348
Frédérique RIES	Citizens for European Development of Bulgaria	0.960714	0.979964
Frédérique RIES	Moderaterna	0.957447	0.978261
Frédérique RIES	Freie Demokratische Partei	0.954064	0.976492
Frédérique RIES	Česká strana sociálně demokratická	0.953901	0.976407
Frédérique RIES	Partidul Naţional Liberal	0.938628	0.968343
Frédérique RIES	Slovenska demokratska stranka	0.935252	0.966543
Frédérique RIES	Mouvement Démocrate	0.934483	0.966132
Frédérique RIES	Kansallinen Kokoomus	0.934256	0.966011
Frédérique RIES	Socialdemokratiet	0.934256	0.966011
Frédérique RIES	Green Party	0.931034	0.964286
Frédérique RIES	Sozialdemokratische Partei Österreichs	0.931034	0.964286
Frédérique RIES	Partit Nazzjonalista	0.930796	0.964158
Frédérique RIES	Fine Gael Party	0.928082	0.962700
Frédérique RIES	Democraten 66	0.927835	0.962567
Frédérique RIES	Partido Popular	0.927835	0.962567
Frédérique RIES	Partija 'VIENOTIBA'	0.927835	0.962567
Frédérique RIES	Platforma Obywatelska	0.927835	0.962567
Frédérique RIES	Christlich-Soziale Union in Bayern e.V.	0.927586	0.962433
Frédérique RIES	Prawo i Sprawiedliwość	0.925532	0.961326
Gerben-Jan GERBRANDY	Democraten 66	0.996552	0.998273
Gerben-Jan GERBRANDY	Partija 'VIENOTIBA'	0.996552	0.998273
Gerben-Jan GERBRANDY	Platforma Obywatelska	0.996552	0.998273
Gerben-Jan GERBRANDY	Green Party	0.993103	0.996540
Gerben-Jan GERBRANDY	Sozialdemokratische Partei Österreichs	0.993103	0.996540
Gerben-Jan GERBRANDY	Mouvement Démocrate	0.989691	0.994819
Gerben-Jan GERBRANDY	Christlich-Soziale Union in Bayern e.V.	0.989655	0.994801
Gerben-Jan GERBRANDY	Kansallinen Kokoomus	0.989655	0.994801
Gerben-Jan GERBRANDY	Socialdemokratiet	0.989655	0.994801
Gerben-Jan GERBRANDY	Arbetarepartiet- Socialdemokraterna	0.986254	0.993080
Gerben-Jan GERBRANDY	Partit Nazzjonalista	0.986207	0.993056
Gerben-Jan GERBRANDY	Sozialdemokratische Partei Deutschlands	0.982993	0.991424
Gerben-Jan GERBRANDY	Bündnis 90/Die Grünen	0.979661	0.989726
Gerben-Jan GERBRANDY	Labour Party	0.979661	0.989726
Gerben-Jan GERBRANDY	Christlich Demokratische Union Deutschlands	0.979592	0.989691
Gerben-Jan GERBRANDY	Österreichische Volkspartei	0.979592	0.989691
Gerben-Jan GERBRANDY	-1	0.976351	0.988034
Gerben-Jan GERBRANDY	Forza Italia	0.976271	0.987993
Gerben-Jan GERBRANDY	Partij van de Arbeid	0.976271	0.987993
Gerben-Jan GERBRANDY	Fine Gael Party	0.976190	0.987952
Axel VOSS	Prawo i Sprawiedliwość	0.978022	0.988889
Axel VOSS	Partidul Naţional Liberal	0.977778	0.988764
Axel VOSS	Slovenska demokratska stranka	0.974170	0.986916
Axel VOSS	Nea Demokratia	0.960289	0.979742
Axel VOSS	Česká strana sociálně demokratická	0.957143	0.978102
Axel VOSS	Citizens for European Development of Bulgaria	0.956989	0.978022
Axel VOSS	Moderaterna	0.953737	0.976321
Axel VOSS	Freie Demokratische Partei	0.950355	0.974545
Axel VOSS	Kansallinen Kokoomus	0.930556	0.964029
Axel VOSS	Partit Nazzjonalista	0.927083	0.962162
Axel VOSS	Democraten 66	0.924138	0.960573
Axel VOSS	Partija 'VIENOTIBA'	0.924138	0.960573
Axel VOSS	Platforma Obywatelska	0.924138	0.960573
Axel VOSS	Christlich-Soziale Union in Bayern e.V.	0.923875	0.960432
Axel VOSS	Green Party	0.920690	0.958707
Axel VOSS	Sozialdemokratische Partei Österreichs	0.920690	0.958707
Axel VOSS	Fine Gael Party	0.917808	0.957143
Axel VOSS	Mouvement Démocrate	0.917526	0.956989
Axel VOSS	Partido Popular	0.917526	0.956989
Axel VOSS	Socialdemokratiet	0.917241	0.956835
Ingeborg GRÄSSLE	Green Party	0.986207	0.993056
Ingeborg GRÄSSLE	Sozialdemokratische Partei Österreichs	0.986207	0.993056
Ingeborg GRÄSSLE	Partit Nazzjonalista	0.986159	0.993031
Ingeborg GRÄSSLE	Democraten 66	0.982818	0.991334
Ingeborg GRÄSSLE	Mouvement Démocrate	0.982818	0.991334
Ingeborg GRÄSSLE	Partido Popular	0.982818	0.991334
Ingeborg GRÄSSLE	Partija 'VIENOTIBA'	0.982818	0.991334
Ingeborg GRÄSSLE	Platforma Obywatelska	0.982818	0.991334
Ingeborg GRÄSSLE	Christlich-Soziale Union in Bayern e.V.	0.982759	0.991304
Ingeborg GRÄSSLE	Christlich Demokratische Union Deutschlands	0.979522	0.989655
Ingeborg GRÄSSLE	Arbetarepartiet- Socialdemokraterna	0.979381	0.989583
Ingeborg GRÄSSLE	Sozialdemokratische Partei Deutschlands	0.976190	0.987952
Ingeborg GRÄSSLE	Fine Gael Party	0.976109	0.987910
Ingeborg GRÄSSLE	Kansallinen Kokoomus	0.975945	0.987826
Ingeborg GRÄSSLE	Socialdemokratiet	0.975945	0.987826
Ingeborg GRÄSSLE	Bündnis 90/Die Grünen	0.972881	0.986254
Ingeborg GRÄSSLE	Christen Democratisch Appel	0.972789	0.986207
Ingeborg GRÄSSLE	Parti socialiste	0.972789	0.986207
Ingeborg GRÄSSLE	Österreichische Volkspartei	0.972789	0.986207
Ingeborg GRÄSSLE	Moderaterna	0.972222	0.985915
Andreas SCHWAB	Česká strana sociálně demokratická	0.992883	0.996429
Andreas SCHWAB	Citizens for European Development of Bulgaria	0.992857	0.996416
Andreas SCHWAB	Moderaterna	0.989362	0.994652
Andreas SCHWAB	Nea Demokratia	0.982143	0.990991
Andreas SCHWAB	Freie Demokratische Partei	0.971930	0.985765
Andreas SCHWAB	Kansallinen Kokoomus	0.965398	0.982394
Andreas SCHWAB	Fine Gael Party	0.958904	0.979021
Andreas SCHWAB	Democraten 66	0.958763	0.978947
Andreas SCHWAB	Mouvement Démocrate	0.958763	0.978947
Andreas SCHWAB	Partija 'VIENOTIBA'	0.958763	0.978947
Andreas SCHWAB	Platforma Obywatelska	0.958763	0.978947
Andreas SCHWAB	Prawo i Sprawiedliwość	0.957447	0.978261
Andreas SCHWAB	Christlich Demokratische Union Deutschlands	0.955631	0.977312
Andreas SCHWAB	Green Party	0.955326	0.977153
Andreas SCHWAB	Sozialdemokratische Partei Österreichs	0.955326	0.977153
Andreas SCHWAB	Partit Nazzjonalista	0.955172	0.977072
Andreas SCHWAB	Partido Popular	0.952055	0.975439
Andreas SCHWAB	Christlich-Soziale Union in Bayern e.V.	0.951890	0.975352
Andreas SCHWAB	Socialdemokratiet	0.951890	0.975352
Andreas SCHWAB	Partidul Naţional Liberal	0.950000	0.974359
Gérard DEPREZ	Freie Demokratische Partei	0.985816	0.992857
Gérard DEPREZ	Moderaterna	0.982270	0.991055
Gérard DEPREZ	Nea Demokratia	0.975000	0.987342
Gérard DEPREZ	Česká strana sociálně demokratická	0.971731	0.985663
Gérard DEPREZ	Citizens for European Development of Bulgaria	0.971631	0.985612
Gérard DEPREZ	Kansallinen Kokoomus	0.965278	0.982332
Gérard DEPREZ	Democraten 66	0.958621	0.978873
Gérard DEPREZ	Partija 'VIENOTIBA'	0.958621	0.978873
Gérard DEPREZ	Platforma Obywatelska	0.958621	0.978873
Gérard DEPREZ	Prawo i Sprawiedliwość	0.957295	0.978182
Gérard DEPREZ	Arbetarepartiet- Socialdemokraterna	0.955172	0.977072
Gérard DEPREZ	Green Party	0.955172	0.977072
Gérard DEPREZ	Sozialdemokratische Partei Österreichs	0.955172	0.977072
Gérard DEPREZ	Partit Nazzjonalista	0.955017	0.976991
Gérard DEPREZ	Mouvement Démocrate	0.951890	0.975352
Gérard DEPREZ	Partido Popular	0.951890	0.975352
Gérard DEPREZ	Christlich-Soziale Union in Bayern e.V.	0.951724	0.975265
Gérard DEPREZ	Socialdemokratiet	0.951724	0.975265
Gérard DEPREZ	Partidul Naţional Liberal	0.949821	0.974265
Gérard DEPREZ	Christlich Demokratische Union Deutschlands	0.948805	0.973730
Elissavet VOZEMBERG	Nea Demokratia	0.996364	0.998179
Elissavet VOZEMBERG	Citizens for European Development of Bulgaria	0.985612	0.992754
Elissavet VOZEMBERG	Česká strana sociálně demokratická	0.978571	0.989170
Elissavet VOZEMBERG	Moderaterna	0.975089	0.987387
Elissavet VOZEMBERG	Freie Demokratische Partei	0.971631	0.985612
Elissavet VOZEMBERG	Partidul Naţional Liberal	0.963636	0.981481
Elissavet VOZEMBERG	Slovenska demokratska stranka	0.960145	0.979667
Elissavet VOZEMBERG	Kansallinen Kokoomus	0.951389	0.975089
Elissavet VOZEMBERG	Prawo i Sprawiedliwość	0.950000	0.974359
Elissavet VOZEMBERG	Green Party	0.948097	0.973357
Elissavet VOZEMBERG	Sozialdemokratische Partei Österreichs	0.948097	0.973357
Elissavet VOZEMBERG	Partit Nazzjonalista	0.947917	0.973262
Elissavet VOZEMBERG	Democraten 66	0.944828	0.971631
Elissavet VOZEMBERG	Mouvement Démocrate	0.944828	0.971631
Elissavet VOZEMBERG	Partido Popular	0.944828	0.971631
Elissavet VOZEMBERG	Partija 'VIENOTIBA'	0.944828	0.971631
Elissavet VOZEMBERG	Platforma Obywatelska	0.944828	0.971631
Elissavet VOZEMBERG	Christlich-Soziale Union in Bayern e.V.	0.944637	0.971530
Elissavet VOZEMBERG	Fine Gael Party	0.938356	0.968198
Elissavet VOZEMBERG	Socialdemokratiet	0.937931	0.967972
Michel REIMON	Österreichische Volkspartei	0.996599	0.998296
Michel REIMON	Die Grünen - Die Grüne Alternative	0.993243	0.996610
Michel REIMON	Independent	0.986577	0.993243
Michel REIMON	Les Républicains	0.986577	0.993243
Michel REIMON	Partido Socialista Obrero Espanol	0.986577	0.993243
Michel REIMON	Partito Democratico	0.986577	0.993243
Michel REIMON	Partij van de Arbeid	0.986486	0.993197
Michel REIMON	Sozialdemokratische Partei Deutschlands	0.986486	0.993197
Michel REIMON	United Kingdom Independence Party	0.983221	0.991540
Michel REIMON	Bündnis 90/Die Grünen	0.983165	0.991511
Michel REIMON	Conservative Party	0.983165	0.991511
